date,platform,age_group,region,device,campaign_type,hour,impressions,month,click_rate,clicks,cpc,cost,conversion_rate,conversions,day,fatigue_factor,ctr,conversion_rate_actual,cpc_actual,cost_per_conversion
2030-10-31,Google,36-50,West India,Mobile,Text,0,95691,10,0.0290973849581521,2784,0.9,2505.6,0.1472672706047179,374,2129,0.91484,0.029093645170392198,0.1343390804597701,0.9,6.699465240641711
2030-11-01,Google,26-35,West India,Desktop,Image,4,24036,11,0.0228630937340727,549,0.9,494.1,0.1614558420974363,80,2130,0.9148,0.022840738891662507,0.14571948998178508,0.9,6.1762500000000005
2030-11-02,Google,26-35,North India,Mobile,Text,21,66322,11,0.0450587137495771,2988,0.9,2689.2000000000003,0.0711829798422605,193,2131,0.91476,0.045052923615090015,0.0645917001338688,0.9000000000000001,13.933678756476686
2030-11-03,Instagram,18-25,West India,Mobile,Image,13,5847,11,0.1085280291438396,634,1.3,824.2,0.1416779393693318,81,2132,0.91472,0.10843167436292116,0.1277602523659306,1.3,10.17530864197531
2030-11-04,Google,18-25,North India,Mobile,Image,10,87250,11,0.0431365088060576,3763,0.9,3386.7000000000003,0.0744830286587186,256,2133,0.91468,0.04312893982808023,0.06803082646824342,0.9,13.229296875000001
2030-11-05,Instagram,18-25,West India,Mobile,Image,1,51772,11,0.0705450852761041,3652,1.3,4747.6,0.0645415085804121,214,2134,0.91464,0.0705400602642355,0.05859802847754655,1.3,22.185046728971965
2030-11-06,Instagram,26-35,South India,Desktop,Image,23,13893,11,0.0587784990806539,816,1.3,1060.8,0.1796771364327487,133,2135,0.9146,0.05873461455409199,0.16299019607843138,1.3,7.975939849624059
2030-11-07,Google,36-50,South India,Mobile,Text,17,5649,11,0.036379796682204,205,0.9,184.5,0.083247630756996,15,2136,0.91456,0.0362896087803151,0.07317073170731707,0.9,12.3
2030-11-08,Instagram,36-50,West India,Mobile,Image,14,31571,11,0.0734304882257255,2318,1.3,3013.4,0.0684785259736087,144,2137,0.91452,0.07342181115580755,0.062122519413287315,1.3,20.92638888888889
2030-11-09,Google,18-25,North India,Mobile,Text,13,12613,11,0.0339432061242302,428,0.9,385.2,0.1413905932852998,54,2138,0.91448,0.03393324347895029,0.1261682242990654,0.9,7.133333333333333
2030-11-10,Instagram,36-50,North India,Mobile,Image,12,54833,11,0.0848022048890946,4649,1.3,6043.7,0.0421268312366368,178,2139,0.91444,0.08478470993744643,0.03828780382878038,1.3,33.95337078651685
2030-11-11,Instagram,18-25,North India,Desktop,Text,1,63423,11,0.0325349894717265,2063,1.3,2681.9,0.0737779714846931,138,2140,0.9144,0.03252763193163363,0.06689287445467765,1.3,19.434057971014493
2030-11-12,Google,36-50,West India,Mobile,Image,18,90964,11,0.0906609595505403,8246,0.9,7421.400000000001,0.0453785051874099,341,2141,0.91436,0.0906512466470252,0.041353383458646614,0.9,21.763636363636365
2030-11-13,Instagram,26-35,West India,Mobile,Text,7,42382,11,0.1046646569166,4435,1.3,5765.5,0.0939879353340878,380,2142,0.91432,0.10464348072294842,0.08568207440811725,1.3,15.172368421052632
2030-11-14,Google,18-25,South India,Desktop,Video,21,53348,11,0.0464623548428288,2478,0.9,2230.2000000000003,0.1269372178265276,287,2143,0.91428,0.04644972632526055,0.11581920903954802,0.9000000000000001,7.770731707317074
2030-11-15,Google,36-50,South India,Mobile,Image,16,89069,11,0.0437949028408172,3900,0.9,3510.0,0.1549830063014554,552,2144,0.91424,0.043786278054092895,0.14153846153846153,0.9,6.358695652173913
2030-11-16,Instagram,26-35,West India,Desktop,Image,14,54705,11,0.0592402643505843,3240,1.3,4212.0,0.1735648284167899,513,2145,0.9142,0.059226761721963256,0.15833333333333333,1.3,8.210526315789474
2030-11-17,Google,36-50,South India,Mobile,Video,19,76642,11,0.0858196098558766,6577,0.9,5919.3,0.1488384974737465,894,2146,0.91416,0.08581456642571958,0.13592823475748822,0.9,6.621140939597316
2030-11-18,Google,26-35,North India,Mobile,Video,20,98849,11,0.08626286912307,8526,0.9,7673.400000000001,0.0911497725603604,710,2147,0.91412,0.08625276937551214,0.08327468918601924,0.9,10.807605633802817
2030-11-19,Google,26-35,North India,Desktop,Image,13,86930,11,0.0348812690868717,3032,0.9,2728.8,0.153999359961233,425,2148,0.91408,0.0348786379845853,0.14017150395778363,0.9,6.420705882352942
2030-11-20,Instagram,36-50,West India,Desktop,Text,2,78813,11,0.0859277403180135,6772,1.3,8803.6,0.1059402339095201,655,2149,0.91404,0.08592491086495882,0.09672179562906084,1.3,13.440610687022902
2030-11-21,Google,36-50,North India,Mobile,Image,16,56817,11,0.0467025487750296,2653,0.9,2387.7000000000003,0.1116134446465506,270,2150,0.914,0.04669377123044159,0.1017715793441387,0.9000000000000001,8.843333333333334
2030-11-22,Google,26-35,West India,Mobile,Text,2,81984,11,0.0409192468284491,3354,0.9,3018.6,0.0564403847292793,172,2151,0.91396,0.040910421545667444,0.05128205128205128,0.9,17.55
2030-11-23,Instagram,26-35,North India,Desktop,Video,12,79669,11,0.0299302023408503,2384,1.3,3099.2000000000003,0.0520784055499891,113,2152,0.91392,0.029923809762893973,0.047399328859060404,1.3,27.426548672566373
2030-11-24,Instagram,26-35,West India,Mobile,Text,17,45142,11,0.0428237173158866,1933,1.3,2512.9,0.0889071884350867,156,2153,0.91388,0.042820433299366446,0.08070356958096224,1.3,16.108333333333334
2030-11-25,Google,18-25,North India,Mobile,Image,0,71182,11,0.0582276246240634,4144,0.9,3729.6,0.1082302412839864,409,2154,0.91384,0.05821696496305246,0.0986969111969112,0.9,9.11882640586797
2030-11-26,Google,26-35,North India,Mobile,Video,6,14708,11,0.0729843143207475,1073,0.9,965.7,0.0658841584980517,63,2155,0.9138,0.07295349469676367,0.05871388630009319,0.9,15.32857142857143
2030-11-27,Google,18-25,South India,Mobile,Video,22,7090,11,0.0448742955999432,318,0.9,286.2,0.0637764970387605,18,2156,0.91376,0.044851904090267986,0.05660377358490566,0.8999999999999999,15.899999999999999
2030-11-28,Google,26-35,South India,Mobile,Image,4,53902,11,0.0592289839123853,3192,0.9,2872.8,0.0772763738668676,224,2157,0.91372,0.05921858187080257,0.07017543859649122,0.9,12.825000000000001
2030-11-29,Google,18-25,South India,Desktop,Image,1,93170,11,0.024460250470082,2278,0.9,2050.2000000000003,0.0537171405718612,111,2158,0.91368,0.024449930235054203,0.048726953467954345,0.9000000000000001,18.470270270270273
2030-11-30,Instagram,26-35,South India,Mobile,Video,16,92757,11,0.0361194267602955,3350,1.3,4355.0,0.0631743517133069,192,2159,0.91364,0.036115872656511096,0.057313432835820896,1.3,22.682291666666668
2030-12-01,Instagram,26-35,South India,Desktop,Text,20,81928,12,0.0813746294175951,6666,1.3,8665.800000000001,0.095541359431222,581,2160,0.9136,0.08136412459720731,0.08715871587158716,1.3000000000000003,14.915318416523238
2030-12-02,Instagram,26-35,South India,Mobile,Text,9,44752,12,0.0818181121991427,3661,1.3,4759.3,0.1434609638641617,479,2161,0.91356,0.08180639971397927,0.1308385686970773,1.3,9.935908141962422
2030-12-03,Google,36-50,West India,Mobile,Text,3,20643,12,0.0338890678670193,699,0.9,629.1,0.1130145990919983,71,2162,0.91352,0.033861357360848714,0.10157367668097282,0.9,8.86056338028169
2030-12-04,Instagram,36-50,West India,Mobile,Image,8,40647,12,0.046157873131348,1876,1.3,2438.8,0.1351179120189512,231,2163,0.91348,0.046153467660589954,0.12313432835820895,1.3,10.557575757575759
2030-12-05,Google,26-35,South India,Mobile,Video,20,66082,12,0.0770210528086254,5089,0.9,4580.1,0.1012982769843832,470,2164,0.91344,0.07701038104173602,0.09235606209471409,0.9,9.744893617021278
2030-12-06,Instagram,18-25,West India,Mobile,Text,10,81329,12,0.0673910942562861,5480,1.3,7124.0,0.0353213980078578,176,2165,0.9134,0.0673806391324128,0.032116788321167884,1.3,40.47727272727273
2030-12-07,Instagram,18-25,South India,Mobile,Video,11,98330,12,0.0909361475292029,8941,1.3,11623.3,0.1360794900809674,1110,2166,0.91336,0.09092850605105258,0.12414718711553517,1.2999999999999998,10.47144144144144
2030-12-08,Google,26-35,West India,Desktop,Text,11,73974,12,0.0559222327993601,4136,0.9,3722.4,0.0788777740729068,297,2167,0.91332,0.05591153648579231,0.07180851063829788,0.9,12.533333333333333
2030-12-09,Instagram,36-50,North India,Mobile,Video,17,85431,12,0.0840741183895762,7182,1.3,9336.6,0.1967787058827,1290,2168,0.91328,0.08406784422516417,0.1796157059314954,1.3,7.2376744186046515
2030-12-10,Google,18-25,West India,Mobile,Image,3,19474,12,0.045428118970381,884,0.9,795.6,0.0500827317331085,40,2169,0.91324,0.04539385847797063,0.04524886877828054,0.9,19.89
2030-12-11,Instagram,36-50,West India,Desktop,Image,8,38402,12,0.0676352431501293,2597,1.3,3376.1,0.1486987051987041,352,2170,0.9132,0.06762668611009844,0.13554100885637274,1.3,9.591193181818182
2030-12-12,Google,18-25,West India,Desktop,Image,7,83487,12,0.0510644223585133,4263,0.9,3836.7,0.093958264860753,365,2171,0.91316,0.05106184196341945,0.08562045507858315,0.8999999999999999,10.511506849315069
2030-12-13,Google,26-35,North India,Mobile,Text,18,17504,12,0.084413085548645,1477,0.9,1329.3,0.1260885214954205,169,2172,0.91312,0.0843807129798903,0.11442112389979689,0.9,7.865680473372781
2030-12-14,Instagram,36-50,South India,Mobile,Image,23,7768,12,0.0835972369582457,649,1.3,843.7,0.1202158160343724,71,2173,0.91308,0.08354788877445932,0.10939907550077041,1.3,11.883098591549297
2030-12-15,Google,18-25,West India,Desktop,Image,12,75043,12,0.0503094402549503,3775,0.9,3397.5,0.1548702531963406,533,2174,0.91304,0.050304492091201046,0.14119205298013246,0.9,6.374296435272045
2030-12-16,Instagram,26-35,West India,Desktop,Image,1,96346,12,0.0671111881873547,6465,1.3,8404.5,0.1053587715414262,621,2175,0.913,0.06710190355593382,0.09605568445475637,1.3,13.533816425120772
2030-12-17,Google,26-35,North India,Mobile,Video,18,1620,12,0.0732266615171284,118,0.9,106.2,0.1097367775601886,10,2176,0.91296,0.0728395061728395,0.0847457627118644,0.9,10.620000000000001
2030-12-18,Instagram,26-35,South India,Mobile,Video,13,21447,12,0.0568272962920559,1218,1.3,1583.4,0.2308933305467999,256,2177,0.91292,0.05679115960274164,0.21018062397372742,1.3,6.18515625
2030-12-19,Instagram,36-50,West India,Desktop,Video,4,99757,12,0.0478123859465153,4769,1.3,6199.7,0.1099681598189359,478,2178,0.91288,0.047806168990647276,0.1002306563220801,1.3,12.970083682008369
2030-12-20,Google,36-50,North India,Desktop,Video,9,20118,12,0.0448898978652882,903,0.9,812.7,0.1741258843877578,143,2179,0.91284,0.04488517745302714,0.1583610188261351,0.9,5.683216783216784
2030-12-21,Google,26-35,South India,Desktop,Video,23,63051,12,0.0315970449490718,1992,0.9,1792.8,0.0651876249062088,117,2180,0.9128,0.031593471951277534,0.058734939759036146,0.9,15.323076923076922
2030-12-22,Google,36-50,South India,Mobile,Video,16,47599,12,0.0263517499892202,1254,0.9,1128.6,0.0643774646141234,73,2181,0.91276,0.026345091283430325,0.058213716108452954,0.8999999999999999,15.460273972602739
2030-12-23,Google,18-25,West India,Mobile,Video,19,67494,12,0.0890560951310208,6010,0.9,5409.0,0.1216021765425974,666,2182,0.91272,0.08904495214389427,0.1108153078202995,0.9,8.121621621621621
2030-12-24,Google,26-35,West India,Mobile,Image,15,11200,12,0.0514567572209137,576,0.9,518.4,0.1219798242873787,63,2183,0.91268,0.05142857142857143,0.109375,0.8999999999999999,8.228571428571428
2030-12-25,Instagram,26-35,West India,Mobile,Image,16,95854,12,0.0748205962661537,7171,1.3,9322.3,0.1251946178693666,818,2184,0.91264,0.0748116927827738,0.11407056198577604,1.2999999999999998,11.39645476772616
2030-12-26,Instagram,36-50,West India,Mobile,Text,0,59704,12,0.0336227214495537,2007,1.3,2609.1,0.0383299442841942,69,2185,0.9126,0.03361583813479834,0.0343796711509716,1.3,37.813043478260866
2030-12-27,Instagram,26-35,North India,Mobile,Image,20,54487,12,0.0484933216165735,2642,1.3,3434.6,0.1306664138825911,314,2186,0.91256,0.0484886303154881,0.11884935654806965,1.3,10.938216560509554
2030-12-28,Instagram,18-25,North India,Mobile,Video,21,47465,12,0.1027418144709941,4876,1.3,6338.8,0.0663361896170957,294,2187,0.91252,0.10272832613504687,0.06029532403609516,1.3,21.560544217687074
2030-12-29,Instagram,36-50,West India,Mobile,Video,14,30840,12,0.0531329440928551,1638,1.3,2129.4,0.2084979566365932,311,2188,0.91248,0.05311284046692607,0.18986568986568986,1.3,6.846945337620579
2030-12-30,Instagram,36-50,South India,Desktop,Text,16,89440,12,0.0337984268546009,3022,1.3,3928.6,0.0810615319872332,222,2189,0.91244,0.033788014311270126,0.07346128391793515,1.3,17.696396396396395
2030-12-31,Google,26-35,West India,Desktop,Image,10,19435,12,0.0215077612318356,418,0.9,376.2,0.0766023044079411,29,2190,0.9124,0.02150758940056599,0.06937799043062201,0.9,12.972413793103447
2031-01-01,Instagram,26-35,South India,Desktop,Image,21,48897,1,0.0516388807769776,2524,1.3,3281.2000000000003,0.0888549666748851,204,2191,0.91236,0.051618708714236045,0.08082408874801902,1.3,16.084313725490198
2031-01-02,Instagram,26-35,South India,Desktop,Text,4,98607,1,0.0288504652083627,2844,1.3,3697.2,0.1600995653432161,415,2192,0.91232,0.02884176579756001,0.1459212376933896,1.3,8.908915662650601
2031-01-03,Instagram,36-50,South India,Mobile,Video,3,64876,1,0.0646129508546514,4191,1.3,5448.3,0.1420290557037099,542,2193,0.91228,0.06460016030581417,0.12932474349797185,1.3,10.052214022140221
2031-01-04,Google,26-35,North India,Mobile,Video,20,90727,1,0.0545240399904661,4946,0.9,4451.400000000001,0.1149748881944681,518,2194,0.91224,0.0545151939334487,0.10473109583501819,0.9000000000000001,8.593436293436294
2031-01-05,Google,18-25,South India,Mobile,Video,23,50412,1,0.0511381488939082,2577,0.9,2319.3,0.157377990707704,369,2195,0.9122,0.05111878124256129,0.14318975552968569,0.9,6.285365853658537
2031-01-06,Google,26-35,South India,Mobile,Video,8,73282,1,0.0358665430256919,2628,0.9,2365.2000000000003,0.2248047996819725,538,2196,0.91216,0.03586146666302776,0.20471841704718416,0.9000000000000001,4.396282527881041
2031-01-07,Instagram,26-35,North India,Desktop,Text,15,29484,1,0.0468432126768278,1381,1.3,1795.3,0.0671578215042034,83,2197,0.91212,0.046838963505630174,0.06010137581462708,1.3,21.63012048192771
2031-01-08,Google,36-50,South India,Mobile,Image,11,39658,1,0.0572529768032105,2270,0.9,2043.0,0.071846281600246,148,2198,0.91208,0.05723939684300772,0.06519823788546256,0.9,13.804054054054054
2031-01-09,Google,26-35,South India,Mobile,Video,17,7053,1,0.0684392870065691,482,0.9,433.8,0.1628467243779749,71,2199,0.91204,0.0683397135970509,0.14730290456431536,0.9,6.109859154929578
2031-01-10,Instagram,36-50,West India,Mobile,Image,21,83055,1,0.125534189618522,10426,1.3,13553.8,0.1088344681203092,1034,2200,0.912,0.12553127445668533,0.09917513907538845,1.2999999999999998,13.108123791102514
2031-01-11,Google,26-35,South India,Mobile,Image,2,56251,1,0.0414675737929649,2332,0.9,2098.8,0.0535431128872561,113,2201,0.91196,0.041457040763719755,0.04845626072041166,0.9000000000000001,18.57345132743363
2031-01-12,Google,18-25,South India,Mobile,Video,14,41645,1,0.05242368421846,2183,0.9,1964.7,0.1492540176355031,296,2202,0.91192,0.052419258014167365,0.13559322033898305,0.9,6.6375
2031-01-13,Google,18-25,South India,Mobile,Video,17,3545,1,0.0459403143444651,162,0.9,145.8,0.1567348235187238,22,2203,0.91188,0.045698166431593794,0.13580246913580246,0.9,6.627272727272728
2031-01-14,Instagram,36-50,South India,Mobile,Video,11,80983,1,0.043611091460234,3531,1.3,4590.3,0.1810790327608726,582,2204,0.91184,0.04360174357581221,0.16482582837723025,1.3,7.887113402061856
2031-01-15,Instagram,36-50,South India,Mobile,Image,12,96495,1,0.0917062386663284,8849,1.3,11503.7,0.1973134802572293,1592,2205,0.9118,0.09170423337996787,0.1799073341620522,1.3,7.225942211055277
2031-01-16,Google,26-35,North India,Desktop,Text,0,78213,1,0.0382315963991579,2990,0.9,2691.0,0.0799597262280284,217,2206,0.91176,0.03822893892319691,0.0725752508361204,0.9,12.400921658986174
2031-01-17,Instagram,26-35,South India,Mobile,Video,3,9560,1,0.0508611801746696,486,1.3,631.8000000000001,0.147085564848071,64,2207,0.91172,0.05083682008368201,0.13168724279835392,1.3,9.871875000000001
2031-01-18,Google,18-25,South India,Mobile,Image,7,63375,1,0.0635859345188831,4029,0.9,3626.1,0.0555503560519031,203,2208,0.91168,0.06357396449704142,0.05038471084636386,0.9,17.86256157635468
2031-01-19,Instagram,26-35,North India,Mobile,Image,18,4662,1,0.0756449070395591,352,1.3,457.6,0.1486012129868233,47,2209,0.91164,0.07550407550407551,0.13352272727272727,1.3,9.736170212765957
2031-01-20,Instagram,18-25,North India,Mobile,Video,20,79591,1,0.0898187268834484,7148,1.3,9292.4,0.0612656652449359,398,2210,0.9116,0.08980914927567188,0.05567991046446558,1.3,23.347738693467335
2031-01-21,Instagram,36-50,South India,Mobile,Text,20,40497,1,0.1188606446269248,4813,1.3,6256.900000000001,0.1596383499182069,700,2211,0.91156,0.1188483097513396,0.14543943486391026,1.3,8.938428571428572
2031-01-22,Google,26-35,South India,Mobile,Video,4,53606,1,0.0593607950799865,3182,0.9,2863.8,0.1172028631973724,339,2212,0.91152,0.059359026974592395,0.106536769327467,0.9,8.44778761061947
2031-01-23,Instagram,36-50,South India,Desktop,Video,10,63112,1,0.0671910787987018,4240,1.3,5512.0,0.1151852400893789,444,2213,0.91148,0.06718215236405121,0.10471698113207548,1.3,12.414414414414415
2031-01-24,Instagram,26-35,West India,Desktop,Text,23,79334,1,0.0829832983334784,6583,1.3,8557.9,0.0731044687026979,438,2214,0.91144,0.0829782943000479,0.06653501443111044,1.3,19.538584474885845
2031-01-25,Google,18-25,West India,Mobile,Video,23,71344,1,0.0663746863398438,4735,0.9,4261.5,0.2076822520998669,895,2215,0.9114,0.06636858039919265,0.1890179514255544,0.9,4.76145251396648
2031-01-26,Instagram,36-50,South India,Mobile,Video,16,9048,1,0.1050037883655005,950,1.3,1235.0,0.233923922694008,202,2216,0.91136,0.10499557913351017,0.21263157894736842,1.3,6.1138613861386135
2031-01-27,Google,36-50,North India,Mobile,Text,16,79643,1,0.0310783888530606,2475,0.9,2227.5,0.1423248291139498,320,2217,0.91132,0.031076177441834184,0.1292929292929293,0.9,6.9609375
2031-01-28,Instagram,26-35,South India,Mobile,Image,1,7520,1,0.0635821744076918,478,1.3,621.4,0.1525372211006657,65,2218,0.91128,0.06356382978723404,0.13598326359832635,1.3,9.56
2031-01-29,Google,36-50,North India,Mobile,Image,23,17928,1,0.0258070267075163,462,0.9,415.8,0.052770735248062,21,2219,0.91124,0.025769745649263723,0.045454545454545456,0.9,19.8
2031-01-30,Instagram,18-25,North India,Mobile,Image,0,56368,1,0.0974358979567504,5492,1.3,7139.6,0.0893861762079103,446,2220,0.9112,0.0974311666193585,0.08120903131828114,1.3,16.008071748878926
2031-01-31,Google,36-50,North India,Mobile,Image,3,24501,1,0.0301260249825808,738,0.9,664.2,0.07647812545582,51,2221,0.91116,0.030121219542059506,0.06910569105691057,0.9,13.023529411764708
2031-02-01,Google,36-50,South India,Desktop,Image,8,54751,2,0.030830665817738,1688,0.9,1519.2,0.1530919889192098,235,2222,0.91112,0.030830487114390605,0.139218009478673,0.9,6.46468085106383
2031-02-02,Google,26-35,South India,Desktop,Video,1,37191,2,0.0576486452499251,2144,0.9,1929.6,0.1438425489222723,280,2223,0.91108,0.05764835578500175,0.13059701492537312,0.8999999999999999,6.8914285714285715
2031-02-03,Google,36-50,North India,Desktop,Text,2,30476,2,0.0423223946080547,1289,0.9,1160.1,0.1019954774786908,119,2224,0.91104,0.0422955768473553,0.09231962761830877,0.8999999999999999,9.748739495798318
2031-02-04,Google,26-35,West India,Mobile,Image,5,27948,2,0.0396736142328061,1108,0.9,997.2,0.0412223506025343,40,2225,0.911,0.039645055102332905,0.036101083032490974,0.9,24.93
2031-02-05,Google,26-35,West India,Mobile,Text,12,5483,2,0.0521216789508187,285,0.9,256.5,0.1271608233891858,32,2226,0.91096,0.05197884369870509,0.11228070175438597,0.9,8.015625
2031-02-06,Instagram,36-50,West India,Mobile,Image,14,57123,2,0.0897282602270218,5125,1.3,6662.5,0.1732872571358247,808,2227,0.91092,0.08971867724034102,0.15765853658536585,1.3,8.245668316831683
2031-02-07,Google,18-25,North India,Mobile,Video,10,40887,2,0.0233845221338085,956,0.9,860.4,0.152431976975902,132,2228,0.91088,0.023381514906938634,0.13807531380753138,0.9,6.518181818181818
2031-02-08,Google,26-35,South India,Mobile,Image,9,84017,2,0.0552052863430091,4638,0.9,4174.2,0.1751983590995375,739,2229,0.91084,0.05520311365556971,0.15933592065545493,0.8999999999999999,5.648443843031123
2031-02-09,Instagram,36-50,North India,Mobile,Image,2,77254,2,0.1066247375923702,8237,1.3,10708.1,0.1016073016959905,761,2230,0.9108,0.10662231081885727,0.09238800534175064,1.3,14.071090670170829
2031-02-10,Google,26-35,West India,Mobile,Text,19,81909,2,0.0844655965194346,6918,0.9,6226.2,0.0364047614353518,228,2231,0.91076,0.08445958319598579,0.03295750216825672,0.9,27.307894736842105
2031-02-11,Instagram,18-25,South India,Desktop,Text,8,89780,2,0.042896121939463,3851,1.3,5006.3,0.1670524212013231,585,2232,0.91072,0.04289374025395411,0.1519085951700857,1.3,8.557777777777778
2031-02-12,Instagram,18-25,North India,Desktop,Video,9,62055,2,0.0889442555666567,5519,1.3,7174.7,0.0549896111388257,275,2233,0.91068,0.08893723309966965,0.04982786736727668,1.3,26.08981818181818
2031-02-13,Instagram,26-35,North India,Mobile,Text,20,94165,2,0.0754095865823256,7100,1.3,9230.0,0.0540931237373791,349,2234,0.91064,0.0753995645940636,0.04915492957746479,1.3,26.446991404011463
2031-02-14,Instagram,18-25,West India,Mobile,Text,22,32257,2,0.09945947206536,3208,1.3,4170.400000000001,0.0402403779196078,117,2235,0.9106,0.09945128189230244,0.036471321695760596,1.3000000000000003,35.644444444444446
2031-02-15,Instagram,36-50,North India,Mobile,Text,23,19327,2,0.0887367514299126,1715,1.3,2229.5,0.1029515471798017,160,2236,0.91056,0.08873596522998914,0.09329446064139942,1.3,13.934375
2031-02-16,Google,36-50,South India,Mobile,Video,22,72304,2,0.0708662792130601,5123,0.9,4610.7,0.1605810708187086,748,2237,0.91052,0.07085361805709228,0.1460081983212961,0.8999999999999999,6.16403743315508
2031-02-17,Google,26-35,West India,Mobile,Video,11,25866,2,0.0314015785164548,812,0.9,730.8000000000001,0.0832245019013272,61,2238,0.91048,0.031392561663960414,0.07512315270935961,0.9000000000000001,11.98032786885246
2031-02-18,Google,18-25,West India,Desktop,Video,7,45649,2,0.0261766091845028,1194,0.9,1074.6,0.2087177445384725,226,2239,0.91044,0.026156104186291048,0.18927973199329984,0.8999999999999999,4.7548672566371675
2031-02-19,Instagram,36-50,South India,Mobile,Text,20,10166,2,0.0826419302328386,840,1.3,1092.0,0.1569753561110138,119,2240,0.9104,0.08262836907338186,0.14166666666666666,1.3,9.176470588235293
2031-02-20,Google,36-50,West India,Mobile,Text,20,97279,2,0.0886363315195725,8622,0.9,7759.8,0.0672973969723704,528,2241,0.91036,0.08863166767750491,0.061238691718858734,0.9,14.69659090909091
2031-02-21,Instagram,36-50,North India,Mobile,Video,20,83334,2,0.0901851130118662,7515,1.3,9769.5,0.1507548163460209,1030,2242,0.91032,0.09017927856577147,0.1370592149035263,1.3,9.48495145631068
2031-02-22,Instagram,26-35,North India,Mobile,Text,16,10042,2,0.0845815561359583,849,1.3,1103.7,0.128984128767625,99,2243,0.91028,0.0845449113722366,0.1166077738515901,1.3,11.148484848484848
2031-02-23,Instagram,26-35,West India,Mobile,Text,21,12969,2,0.0963340805594947,1249,1.3,1623.7,0.0768159746850233,86,2244,0.91024,0.09630657722260776,0.0688550840672538,1.3,18.880232558139536
2031-02-24,Google,36-50,South India,Desktop,Image,4,52880,2,0.0387189769534541,2047,0.9,1842.3,0.0830517035642822,154,2245,0.9102,0.03871028744326777,0.07523204689789936,0.9,11.962987012987012
2031-02-25,Google,36-50,North India,Mobile,Video,23,73739,2,0.0241878742510181,1783,0.9,1604.7,0.0864879148072658,140,2246,0.91016,0.02417987767667042,0.07851934941110487,0.9,11.462142857142858
2031-02-26,Instagram,18-25,South India,Mobile,Video,7,64588,2,0.03905195060144,2522,1.3,3278.6,0.2044203588953478,468,2247,0.91012,0.03904750108379265,0.18556701030927836,1.3,7.0055555555555555
2031-02-27,Instagram,18-25,North India,Desktop,Text,17,5641,2,0.0399347886965563,225,1.3,292.5,0.0846500880815614,17,2248,0.91008,0.03988654493884063,0.07555555555555556,1.3,17.205882352941178
2031-02-28,Google,18-25,North India,Mobile,Text,10,29536,2,0.0651646234175361,1924,0.9,1731.6,0.113168964492105,197,2249,0.91004,0.06514084507042253,0.1023908523908524,0.8999999999999999,8.78984771573604
2031-03-01,Google,26-35,West India,Mobile,Image,21,80910,3,0.0332727301136545,2692,0.9,2422.8,0.144146321419199,353,2250,0.91,0.033271536274873316,0.1311292719167905,0.9,6.8634560906515585
2031-03-02,Instagram,36-50,West India,Mobile,Video,9,15546,3,0.1145730501608947,1781,1.3,2315.3,0.1093905099984064,176,2251,0.90996,0.11456323169947254,0.09882088714205503,1.3,13.155113636363637
2031-03-03,Instagram,26-35,South India,Desktop,Video,14,15102,3,0.0485558613616382,733,1.3,952.9,0.1003778321977463,66,2252,0.90992,0.048536617666534235,0.09004092769440655,1.3,14.437878787878788
2031-03-04,Instagram,36-50,West India,Mobile,Text,5,99895,3,0.0849056451977386,8481,1.3,11025.3,0.0538653232823064,414,2253,0.90988,0.08489914410130638,0.048814998231340646,1.2999999999999998,26.631159420289855
2031-03-05,Instagram,18-25,North India,Mobile,Video,18,10029,3,0.0999584906914748,1002,1.3,1302.6,0.0543533591714392,49,2254,0.90984,0.09991026024528867,0.04890219560878244,1.2999999999999998,26.583673469387755
2031-03-06,Instagram,18-25,North India,Desktop,Text,16,48545,3,0.0691676633151298,3357,1.3,4364.1,0.0456346417333852,139,2255,0.9098,0.06915233288701204,0.04140601727733095,1.3,31.396402877697845
2031-03-07,Google,18-25,South India,Desktop,Image,22,12322,3,0.0553681932411351,682,0.9,613.8000000000001,0.0918081866535166,56,2256,0.90976,0.05534815776659633,0.08211143695014662,0.9000000000000001,10.960714285714287
2031-03-08,Google,18-25,South India,Mobile,Text,9,13654,3,0.0587685564180684,802,0.9,721.8000000000001,0.1438912072435541,104,2257,0.90972,0.058737366339534205,0.12967581047381546,0.9000000000000001,6.940384615384616
2031-03-09,Google,36-50,North India,Desktop,Image,4,57663,3,0.0408380864345456,2354,0.9,2118.6,0.0644646403647487,137,2258,0.90968,0.04082340495638451,0.05819881053525913,0.8999999999999999,15.464233576642336
2031-03-10,Google,18-25,West India,Mobile,Text,15,76501,3,0.0387616198696927,2965,0.9,2668.5,0.1059124546961356,285,2259,0.90964,0.03875766329851897,0.09612141652613827,0.9,9.363157894736842
2031-03-11,Instagram,36-50,West India,Mobile,Image,11,60687,3,0.0607845030890537,3688,1.3,4794.400000000001,0.0817503385296811,273,2260,0.9096,0.06077084054245555,0.0740238611713666,1.3,17.561904761904763
2031-03-12,Instagram,36-50,South India,Mobile,Image,20,8508,3,0.139685338751949,1188,1.3,1544.4,0.135100577034241,145,2261,0.90956,0.13963328631875882,0.12205387205387205,1.3,10.651034482758622
2031-03-13,Instagram,26-35,South India,Mobile,Video,23,48859,3,0.0801786668453084,3917,1.3,5092.1,0.2105422717488282,749,2262,0.90952,0.08016946724247324,0.1912177687005361,1.3,6.79853137516689
